prioritaet,inhaltstyp,titel,url,quelle,veroeffentlicht,geaendert,hauptnavigation,entscheidung,ziel,verantwortlich,benoetigte_freigabe,offener_punkt,faellig
3,Predigt,Familiengottesdienst zum Erntedank Thema: Teilen,https://akg-kiel.de/predigten/familiengottesdienst-zum-erntedank-thema-teilen,WordPress REST + Sitemap,2022-10-08,2022-10-08,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Fata Morgana – Verzerrter Blick,https://akg-kiel.de/predigten/fata-morgana-verzerrter-blick,WordPress REST + Sitemap,2020-03-23,2020-03-23,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Fest machen,https://akg-kiel.de/predigten/fest-machen,WordPress REST + Sitemap,2022-10-08,2022-10-08,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Flügel statt Füße,https://akg-kiel.de/predigten/fluegel-statt-fuesse,WordPress REST + Sitemap,2020-04-20,2020-04-20,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Forever Young,https://akg-kiel.de/predigten/forever-young,WordPress REST + Sitemap,2021-10-21,2021-10-21,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Frederik und die Mäuse,https://akg-kiel.de/predigten/frederik-und-die-maeuse,WordPress REST + Sitemap,2021-10-03,2021-10-03,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Reifen oder Rückzug,https://akg-kiel.de/predigten/frei-aber-im-kopf-noch-sklave,WordPress REST + Sitemap,2020-03-08,2020-04-05,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Freude an der Schöpfung,https://akg-kiel.de/predigten/freude-an-der-schoepfung,WordPress REST + Sitemap,2023-01-08,2023-01-08,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Freuet euch!,https://akg-kiel.de/predigten/freuet-euch,WordPress REST + Sitemap,2022-12-27,2023-01-03,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,"Gebet eines jungen, verirrten oder reifen Menschen !?",https://akg-kiel.de/predigten/gebet-eines-jungen-verirrten-oder-reifen-menschen,WordPress REST + Sitemap,2020-08-18,2020-08-18,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Gemeinsam stärker,https://akg-kiel.de/predigten/gemeinsam-staerker,WordPress REST + Sitemap,2020-03-20,2020-03-20,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Gerade zur rechten Zeit,https://akg-kiel.de/predigten/gerade-zur-rechten-zeit,WordPress REST + Sitemap,2020-02-10,2020-02-10,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Glaube und Zweifel,https://akg-kiel.de/predigten/glaube-und-zweifel,WordPress REST + Sitemap,2021-05-07,2021-05-07,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Glocken der Petruskirche,https://akg-kiel.de/predigten/glocken-der-petruskirche,WordPress REST + Sitemap,2020-03-31,2020-03-31,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Gott hat einen eigenen Zeitplan,https://akg-kiel.de/predigten/gott-hat-einen-eigenen-zeitplan,WordPress REST + Sitemap,2019-08-25,2020-03-31,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Gott ist dir näher als du denkst.,https://akg-kiel.de/predigten/gott-ist-die-naeher-als-du-denkst,WordPress REST + Sitemap,2020-10-12,2020-10-12,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Gott stößt auf Widerstand,https://akg-kiel.de/predigten/gott-stoesst-auf-widerstand,WordPress REST + Sitemap,2020-05-03,2020-05-18,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Gottes Fürsorge führt uns zu Dankbarkeit,https://akg-kiel.de/predigten/gottes-fuersorge-fuehrt-uns-zu-dankbarkeit,WordPress REST + Sitemap,2020-10-05,2020-10-05,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Gottes Güte geht Jona zu weit,https://akg-kiel.de/predigten/gottes-guete-geht-jona-zu-weit,WordPress REST + Sitemap,2020-05-18,2020-05-18,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Grenzenlos,https://akg-kiel.de/predigten/grenzenlos,WordPress REST + Sitemap,2020-01-26,2020-01-26,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Gründonnerstag – Erinnerungsmahl,https://akg-kiel.de/predigten/gruendonnerstag-erinnerungsmahl,WordPress REST + Sitemap,2020-04-10,2020-04-10,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Handfeste Argumente,https://akg-kiel.de/predigten/handfeste-argumente,WordPress REST + Sitemap,2022-07-19,2022-07-19,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Herausforderungen in einer schwierigen Zeit,https://akg-kiel.de/predigten/herausforderungen-in-einer-schwierigen-zeit,WordPress REST + Sitemap,2022-04-04,2022-04-04,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Hohelied der Liebe,https://akg-kiel.de/predigten/hohelied-der-liebe,WordPress REST + Sitemap,2023-03-07,2023-03-07,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Ich bin der gute Hirte,https://akg-kiel.de/predigten/ich-bin-der-gute-hirte,WordPress REST + Sitemap,2023-04-09,2023-04-09,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Ich bin der wahre Weinstock,https://akg-kiel.de/predigten/ich-bin-der-wahre-weinstock,WordPress REST + Sitemap,2023-04-01,2023-04-01,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,"Ich bin der Weg, die Wahrheit und das Leben.",https://akg-kiel.de/predigten/ich-bin-der-weg-die-wahrheit-und-das-leben,WordPress REST + Sitemap,2023-03-22,2023-03-22,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Ich bin die Auferstehung und das Leben,https://akg-kiel.de/predigten/ich-bin-die-auferstehung-und-das-leben,WordPress REST + Sitemap,2023-03-22,2023-03-22,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Ich bin die Tür,https://akg-kiel.de/predigten/ich-bin-die-tuer,WordPress REST + Sitemap,2023-03-07,2023-03-07,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Ihr seid das Salz der Erde,https://akg-kiel.de/predigten/ihr-seid-das-salz-der-erde,WordPress REST + Sitemap,2021-07-25,2021-07-25,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Im Gespäch sein mit dem Auferstandenen,https://akg-kiel.de/predigten/im-gespaech-sein-mit-dem-auferstandenen,WordPress REST + Sitemap,2021-04-22,2021-04-22,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Jahreslosung 2022,https://akg-kiel.de/predigten/jahreslosung-2022,WordPress REST + Sitemap,2022-01-22,2022-01-22,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,jeden Morgen neu!,https://akg-kiel.de/predigten/jeden-morgen-neu,WordPress REST + Sitemap,2021-08-18,2021-08-18,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Jesus begegnet Menschen – Heute: Begegnung mit einer Sünderin,https://akg-kiel.de/predigten/jesus-begegnet-menschen-heute-begegnung-mit-einer-suenderin,WordPress REST + Sitemap,2021-02-01,2021-02-01,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Jesus begegnet Menschen – Heute: Lazarus stirbt und Jesus begegnet Maria und Marta,https://akg-kiel.de/predigten/jesus-begegnet-menschen-heute-lazarus-stirbt-und-jesus-begegnet-maria-und-marta,WordPress REST + Sitemap,2021-02-01,2021-02-01,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Jesus in dem letzten Buch der Bibel: Die Offenbarung,https://akg-kiel.de/predigten/jesus-in-dem-letzten-buch-der-bibel-die-offenbarung,WordPress REST + Sitemap,2021-05-16,2021-05-16,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Jesus Wiederkehr,https://akg-kiel.de/predigten/jesus-wiederkehr,WordPress REST + Sitemap,2020-11-09,2020-11-09,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Jona in Ninive,https://akg-kiel.de/predigten/jona-in-ninive,WordPress REST + Sitemap,2020-05-11,2020-05-18,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Jugendfreizeit : Wer ist Gott,https://akg-kiel.de/predigten/jugendfreizeit-wer-ist-gott,WordPress REST + Sitemap,2020-08-13,2020-08-13,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Karfreitag,https://akg-kiel.de/predigten/karfreitag,WordPress REST + Sitemap,2020-04-10,2020-04-10,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,"Karfreitag, 15.04.2022",https://akg-kiel.de/predigten/karfreitag-15-04-2022,WordPress REST + Sitemap,2022-04-16,2022-04-16,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Karfreitag – Gedenken der Kreuzigung Jesu,https://akg-kiel.de/predigten/karfreitag-gedenken-der-kreuzigung-jesu,WordPress REST + Sitemap,2023-04-09,2023-04-09,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Kind Gottes sein durch Nachfolge,https://akg-kiel.de/predigten/kind-gottes-sein-durch-nachfolge,WordPress REST + Sitemap,2023-05-31,2023-05-31,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Könige,https://akg-kiel.de/predigten/koenige,WordPress REST + Sitemap,2020-07-28,2020-07-28,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Konfirmation 2022,https://akg-kiel.de/predigten/konfirmation-2022,WordPress REST + Sitemap,2022-05-09,2022-05-09,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Konflikte konstruktiv bearbeiten!,https://akg-kiel.de/predigten/konflikte-konstruktiv-bearbeiten,WordPress REST + Sitemap,2022-03-23,2022-03-23,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Ein Mann des Gebetes,https://akg-kiel.de/predigten/lass-dein-herz-bei-gott,WordPress REST + Sitemap,2020-06-07,2020-06-08,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Leben mit dem Auferstandenen: Leben mit Kindern,https://akg-kiel.de/predigten/leben-mit-dem-auferstandenen-leben-mit-kindern,WordPress REST + Sitemap,2021-05-13,2021-05-13,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Leben mit dem Auferstandenen : Liebe deinen Nächsten wie dich selbst,https://akg-kiel.de/predigten/leben-mit-dem-auferstndenen-liebe-deinen-naechsten-wie-dich-selbst,WordPress REST + Sitemap,2021-05-07,2021-05-07,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,"Leben, wie ein Tanz in den Armen deiner Gnade – gelebte Spritualität",https://akg-kiel.de/predigten/leben-wie-ein-tanz-in-den-armen-deiner-gnade-gelebte-spritualitaet,WordPress REST + Sitemap,2020-02-23,2020-03-08,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Predigt zum Leitbild von Lars Reimann,https://akg-kiel.de/predigten/leitbild,WordPress REST + Sitemap,2021-10-27,2021-11-04,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Lohnt sich der Kampf?,https://akg-kiel.de/predigten/lohnt-sich-der-kampf,WordPress REST + Sitemap,2021-10-03,2021-10-03,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Maria – erschrocken und begnadet,https://akg-kiel.de/predigten/maria-erschrocken-und-begnadet,WordPress REST + Sitemap,2021-12-23,2021-12-23,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Mit Erwartung leben,https://akg-kiel.de/predigten/mit-erwartung-leben,WordPress REST + Sitemap,2022-12-04,2022-12-04,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,miteinander … im Glauben wachsen,https://akg-kiel.de/predigten/miteinander-im-glauben-wachsen,WordPress REST + Sitemap,2022-05-09,2022-05-09,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,"Miteinander Trauern – erinnern, hoffen, trösten",https://akg-kiel.de/predigten/miteinander-trauern-erinnern-hoffen-troesten,WordPress REST + Sitemap,2021-11-22,2021-11-22,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Miteinander unterwegs in der Trauer,https://akg-kiel.de/predigten/miteinander-unterwegs-in-der-trauer,WordPress REST + Sitemap,2022-11-21,2022-11-21,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
